url_length,domain_length,path_length,num_dots,num_hyphens,num_digits,num_special_chars,num_subdirs,num_query_params,has_ip,has_at,has_https,has_port,suspicious_keyword,suspicious_tld,domain_entropy,is_popular_domain,label
26,17,1,2,0,0,1,3,0,0,0,1,0,0,0,3.4548223999466057,1,1
45,36,1,2,2,6,1,3,0,0,0,1,0,0,0,4.0514621540398,0,1
36,18,10,2,0,0,1,3,0,0,0,1,0,0,0,3.614369445886757,1,1
38,29,1,2,2,6,1,3,0,0,0,1,0,0,0,4.21126073643228,0,1
44,35,1,2,2,6,1,3,0,0,0,1,0,0,0,4.229003731107054,0,1
44,35,1,2,2,6,1,3,0,0,0,1,0,0,0,4.204582217613529,0,1
38,29,1,2,2,6,1,3,0,0,0,1,0,0,0,4.099360305472399,0,1
46,37,1,2,2,6,1,3,0,0,0,1,0,0,0,4.17257423112624,0,1
41,32,1,2,2,6,1,3,0,0,0,1,0,0,0,4.288909765557392,0,1
44,26,10,2,2,3,1,3,0,0,0,1,0,0,0,3.7671834678914613,1,1
54,45,1,2,2,6,1,3,0,0,0,1,0,0,0,4.463749485074333,0,1
43,34,1,2,2,6,1,3,0,0,0,1,0,0,0,3.96981578242681,0,1
39,30,1,2,2,6,1,3,0,0,0,1,0,0,0,4.21506101220307,0,1
28,19,1,2,0,0,1,3,0,0,0,1,0,0,0,3.826874881864638,1,1
46,33,5,2,2,6,1,3,0,0,0,1,0,0,0,3.998050937146914,0,1
40,31,1,2,2,6,1,3,0,0,0,1,0,0,0,4.15565155225257,0,1
40,31,1,2,2,6,1,3,0,0,0,1,0,0,0,3.8975870361235376,0,1
85,76,1,2,7,0,1,3,0,0,0,1,0,0,0,4.120549021946854,0,1
48,32,8,2,1,1,1,3,0,0,0,1,0,0,0,4.163909765557392,0,1
31,24,0,2,0,0,1,2,0,0,0,0,0,0,0,3.573934896284056,0,1
33,24,1,2,0,0,1,3,0,0,0,1,0,0,0,3.573934896284056,0,1
40,32,0,2,1,6,1,2,0,0,0,1,0,0,0,4.288909765557392,0,1
42,33,1,2,2,6,1,3,0,0,0,1,0,0,0,4.354852073838348,0,1
50,41,1,2,2,6,1,3,0,0,0,1,0,0,0,4.424267553240269,0,1
41,32,1,2,2,6,1,3,0,0,0,1,0,0,0,4.265319531114783,0,1
38,29,1,2,2,6,1,3,0,0,0,1,0,0,0,3.961429270989641,0,1
43,34,1,2,2,6,1,3,0,0,0,1,0,0,0,4.116299605701696,0,1
38,30,0,2,0,2,1,2,0,0,0,1,0,0,0,3.8817276788697366,1,1
44,35,1,2,2,6,1,3,0,0,0,1,0,0,0,4.036006945330954,0,1
42,33,1,2,0,0,1,3,0,0,0,1,0,0,0,3.7970832266696606,1,1
40,32,0,2,2,6,1,2,0,0,0,1,0,0,0,3.952819531114783,0,1
38,29,1,2,2,6,1,3,0,0,0,1,0,0,0,4.142295219190901,0,1
47,38,1,2,2,6,1,3,0,0,0,1,0,0,0,4.168465671110589,0,1
42,33,1,2,2,6,1,3,0,0,0,1,0,0,0,4.028946391954607,0,1
40,32,0,2,1,6,1,2,0,0,0,1,0,0,0,4.202819531114783,0,1
37,19,10,2,2,2,1,3,0,0,0,1,0,0,0,3.9321380397593746,1,1
41,32,1,2,2,6,1,3,0,0,0,1,0,0,0,4.163909765557392,0,1
46,37,1,2,2,6,1,3,0,0,0,1,0,0,0,4.168120257170009,0,1
39,30,1,2,2,6,1,3,0,0,0,1,0,0,0,4.123231428797621,0,1
48,39,1,2,2,6,1,3,0,0,0,1,0,0,0,4.252974975106084,0,1
29,20,1,2,0,0,1,3,0,0,0,1,0,0,0,3.784183719779189,1,1
41,23,10,2,2,3,1,3,0,0,0,1,0,0,0,3.9690016298759927,1,1
38,29,1,2,0,1,1,3,0,0,0,1,0,0,0,3.879893823520666,0,1
27,18,1,2,0,0,1,3,0,0,0,1,0,0,0,3.4613201402110083,1,1
37,28,1,2,2,6,1,3,0,0,0,1,0,0,0,3.9677201004744993,0,1
41,32,1,2,2,6,1,3,0,0,0,1,0,0,0,4.116729296672175,0,1
28,19,1,2,0,0,1,3,0,0,0,1,0,0,0,3.9321380397593746,1,1
43,25,10,2,0,0,1,3,0,0,0,1,0,0,0,3.863465189601647,0,1
33,24,1,2,0,0,1,3,0,0,0,1,0,0,0,3.688721875540867,1,1
47,38,1,2,2,6,1,3,0,0,0,1,0,0,0,4.113206053476118,0,1
41,32,1,2,2,6,1,3,0,0,0,1,0,0,0,4.1875,0,1
43,34,1,2,2,6,1,3,0,0,0,1,0,0,0,4.054538856580817,0,1
38,22,8,2,0,3,1,3,0,0,0,1,0,0,0,3.970573095811685,1,1
28,19,1,2,0,0,1,3,0,0,0,1,0,0,0,3.6818808028034025,1,1
40,31,1,2,2,6,1,3,0,0,0,1,0,0,0,3.937751955408587,0,1
28,19,1,2,0,0,1,3,0,0,0,1,0,0,0,3.616348566075164,1,1
41,32,1,2,2,6,1,3,0,0,0,1,0,0,0,4.0625,0,1
40,31,1,2,0,1,1,3,0,0,0,1,0,0,0,3.84888461662912,0,1
40,31,1,2,2,6,1,3,0,0,0,1,0,0,0,3.719852358564604,0,1
42,33,1,2,2,6,1,3,0,0,0,1,0,0,0,4.028946391954607,0,1
38,20,10,2,2,3,1,3,0,0,0,1,0,0,0,3.684183719779189,0,1
44,35,1,2,2,6,1,3,0,0,0,1,0,0,0,4.090296503327815,0,1
47,38,1,2,2,6,1,3,0,0,0,1,0,0,0,4.14860021052734,0,1
44,35,1,2,2,6,1,3,0,0,0,1,0,0,0,4.207435516759526,0,1
44,35,1,2,2,6,1,3,0,0,0,1,0,0,0,4.272140159802109,0,1
43,34,1,2,2,6,1,3,0,0,0,1,0,0,0,4.1973257087065035,0,1
42,33,1,2,2,6,1,3,0,0,0,1,0,0,0,4.063650847340263,0,1
36,27,1,2,0,4,1,3,0,0,0,1,0,0,0,4.384517131793098,1,1
63,17,38,2,4,19,1,4,0,0,0,1,0,0,0,3.616874605956222,0,1
43,34,1,2,2,6,1,3,0,0,0,1,0,0,0,3.9957153271690524,0,1
44,35,1,2,2,6,1,3,0,0,0,1,0,0,0,3.990017217489903,0,1
37,19,10,2,2,4,1,3,0,0,0,1,0,0,0,4.037401197654112,1,1
37,19,10,2,2,1,1,3,0,0,0,1,0,0,0,3.6163485660751644,1,1
40,31,1,2,2,6,1,3,0,0,0,1,0,0,0,4.050970503935262,0,1
45,36,1,2,2,6,1,3,0,0,0,1,0,0,0,4.114369445886757,0,1
37,28,1,2,0,0,1,3,0,0,0,1,0,0,0,3.753434386188785,1,1
42,34,0,2,2,6,1,2,0,0,0,1,0,0,0,4.17512313511346,0,1
38,29,1,2,2,6,1,3,0,0,0,1,0,0,0,4.004364184708142,0,1
44,35,1,2,2,6,1,3,0,0,0,1,0,0,0,4.378864088188098,0,1
41,32,1,2,2,6,1,3,0,0,0,1,0,0,0,4.101409765557392,0,1
44,35,1,2,2,6,1,3,0,0,0,1,0,0,0,4.057575159678482,0,1
20,6,6,1,0,1,1,3,0,0,0,1,0,0,0,2.2516291673878226,0,1
32,12,12,2,0,0,1,4,0,0,0,1,0,0,0,3.4182958340544896,0,1
31,11,12,2,1,0,1,4,0,0,0,1,0,0,0,3.4594316186372973,0,1
74,17,27,2,0,18,2,7,1,0,0,1,0,0,0,3.572469458770135,0,1
43,35,0,2,1,6,1,2,0,0,0,1,0,0,0,4.161445788918474,0,1
22,11,3,1,1,0,1,4,0,0,0,1,0,0,0,3.4594316186372973,0,1
20,6,6,1,0,0,1,3,0,0,0,1,0,0,0,2.2516291673878226,0,1
23,12,3,1,1,0,1,4,0,0,0,1,0,0,0,3.584962500721156,0,1
52,22,22,2,2,2,1,5,0,0,0,1,0,0,0,3.6635327548042547,0,1
33,16,9,1,0,0,1,6,0,0,0,1,0,0,0,3.75,0,1
63,21,34,2,0,1,1,6,0,0,0,1,0,1,0,3.558518613048906,0,1
26,10,8,1,0,0,1,4,0,0,0,1,0,0,0,3.3219280948873626,0,1
28,12,8,1,0,0,1,4,0,0,0,1,0,0,0,3.584962500721156,0,1
49,16,25,6,0,0,1,5,0,0,0,1,0,0,0,3.5,0,1
48,16,24,6,0,0,1,4,0,0,0,1,0,0,0,3.5,0,1
29,20,1,1,1,0,1,3,0,0,0,1,0,0,0,3.508694969562842,0,1
27,20,0,1,1,0,1,2,0,0,0,0,0,0,0,3.508694969562842,0,1
34,20,6,2,1,0,1,3,0,0,0,1,0,0,0,3.584183719779189,0,1
53,46,0,2,2,10,1,2,0,0,0,0,0,0,0,4.3274847819558415,0,1
43,34,1,2,2,0,1,3,0,0,0,1,0,0,0,3.785561002824151,1,1
67,7,52,1,0,4,1,4,0,0,0,1,0,0,0,2.521640636343318,0,1
30,21,1,2,0,1,1,3,0,0,0,1,0,0,0,3.7849418274376427,1,1
30,15,8,2,1,0,1,5,0,0,0,0,0,0,0,3.056564762130954,0,1
43,26,9,3,0,0,1,4,0,0,0,1,0,1,0,3.6133373140453076,0,1
34,25,1,2,0,0,1,3,0,0,0,1,0,1,0,3.493660689688186,1,1
33,17,8,2,0,0,1,5,0,0,0,1,0,0,0,3.1751231351134606,0,1
32,17,7,2,0,0,1,4,0,0,0,1,0,0,0,3.1751231351134606,0,1
39,30,1,2,2,0,1,3,0,0,0,1,0,0,0,3.872905595320056,1,1
65,18,17,6,0,1,2,4,1,0,0,1,0,0,0,3.6835423624332306,0,1
47,38,1,2,2,6,1,3,0,0,0,1,0,0,0,4.168465671110589,0,1
63,37,18,2,4,1,1,4,0,0,0,1,0,0,0,3.8951509201400127,0,1
23,14,1,2,0,0,1,3,0,0,0,1,0,0,0,3.3787834934861753,0,1
37,23,6,2,2,0,1,3,0,0,0,1,0,0,0,3.3603059777020796,0,1
35,11,16,1,0,0,1,5,0,0,0,1,0,0,0,3.2776134368191157,0,1
35,11,16,1,0,0,1,5,0,0,0,1,0,0,0,2.913977073182752,0,1
38,14,16,1,0,0,1,5,0,0,0,1,0,0,0,3.3248629576173565,0,1
35,11,16,1,0,0,1,5,0,0,0,1,0,0,0,3.095795255000934,0,1
54,9,37,2,3,0,1,5,0,0,0,1,0,0,0,2.725480556997868,0,1
99,26,26,4,2,36,2,5,1,0,0,1,0,0,0,3.873140679513133,0,1
53,9,36,2,3,0,1,4,0,0,0,1,0,0,0,2.725480556997868,0,1
47,32,7,1,1,1,1,3,0,0,0,1,0,0,0,3.4925365325772657,0,1
33,9,16,1,0,0,1,5,0,0,0,1,0,0,0,2.725480556997868,0,1
35,26,1,2,0,0,1,3,0,0,0,1,0,0,0,3.6423714487439023,1,1
39,30,1,2,2,0,1,3,0,0,0,1,0,0,0,3.847742678581274,0,1
79,70,1,3,6,27,1,3,0,0,0,1,0,0,0,4.527297795696143,0,1
49,19,9,1,0,4,2,3,1,0,0,1,0,0,0,3.3263604079526936,0,1
30,15,7,2,0,0,1,3,0,0,0,1,0,0,0,3.106890595608519,0,1
37,28,1,2,0,0,1,3,0,0,0,1,0,0,0,3.6820058147602137,0,1
60,38,14,3,3,2,1,3,0,0,0,1,0,0,0,3.714225541404272,0,1
37,28,1,3,1,2,1,3,0,0,0,1,0,1,0,3.9852281360342516,0,1
79,70,1,3,6,28,1,3,0,0,0,1,0,0,0,4.549734087940844,0,1
180,32,140,6,8,57,5,7,0,0,0,1,0,0,0,3.952819531114783,1,1
48,29,11,1,0,0,1,4,0,0,0,1,0,0,0,3.7193758224153695,0,1
49,30,11,3,1,0,1,3,0,0,0,1,0,0,0,3.739572261986723,0,1
97,88,1,3,3,25,5,3,0,0,1,1,0,0,0,4.794437233466599,1,1
81,72,1,3,6,21,1,3,0,0,0,1,0,0,0,4.695550308130907,0,1
40,31,1,2,0,9,1,3,0,0,0,1,0,0,0,4.260332600569877,1,1
36,27,1,1,1,0,1,3,0,0,0,1,0,0,0,4.180451390892101,0,1
34,27,0,2,1,5,1,2,0,0,0,0,0,0,0,3.81008102052173,0,1
92,49,1,2,0,32,2,3,1,0,0,1,0,0,0,4.033404875638391,0,1
99,26,26,4,2,37,2,5,1,0,0,1,0,0,0,3.873140679513133,0,1
81,44,29,5,3,15,1,3,0,0,0,1,0,0,0,3.75122117639343,1,1
35,26,1,2,0,0,1,3,0,0,0,1,0,0,0,3.7483286603655745,0,1
28,15,5,1,0,0,1,4,0,0,0,1,0,0,0,3.506890595608519,0,1
27,18,1,1,0,0,1,3,0,0,0,1,0,0,0,3.6835423624332306,0,1
31,22,1,1,1,0,1,3,0,0,0,1,0,0,0,3.356492413796824,0,1
41,34,0,2,1,11,1,2,0,0,0,0,0,0,0,4.157767533178668,0,1
80,16,48,4,4,23,3,4,0,0,1,1,0,0,0,3.5,0,1
27,18,1,2,1,0,1,3,0,0,0,1,0,1,0,3.350209029099897,0,1
37,21,8,1,0,0,1,3,0,0,0,1,0,0,0,3.4273334938982645,0,1
230,25,9,2,0,33,3,4,2,0,0,1,0,0,0,3.6390795706241748,0,1
230,25,9,2,0,34,5,4,2,0,0,1,0,0,0,3.6390795706241748,0,1
226,25,9,2,0,32,3,4,2,0,0,1,0,0,0,3.6390795706241748,0,1
81,30,16,3,0,1,3,3,2,0,0,1,0,0,0,3.8980685120588388,0,1
43,34,1,5,0,1,1,3,0,0,0,1,0,0,0,3.8307259014503225,1,1
29,20,1,2,0,0,1,3,0,0,0,1,0,0,0,3.684183719779189,1,1
57,20,29,2,0,2,1,4,0,0,0,1,0,1,0,3.3841837197791893,0,1
42,14,20,3,0,0,1,5,0,0,0,1,0,1,0,2.9852281360342516,0,1
45,24,9,2,0,12,2,3,1,0,0,1,0,0,0,3.7406015629507223,0,1
33,20,5,2,0,0,1,4,0,0,0,1,0,0,0,3.4464393446710155,1,1
39,18,13,2,2,0,1,4,0,0,0,1,0,0,0,3.4613201402110083,1,1
41,21,12,2,1,0,1,4,0,0,0,1,0,0,0,3.594465636961452,1,1
40,20,12,2,1,0,1,4,0,0,0,1,0,0,0,3.4464393446710155,1,1
37,20,9,2,0,0,1,4,0,0,0,1,0,0,0,3.584183719779189,1,1
42,21,13,2,2,0,1,4,0,0,0,1,0,0,0,3.594465636961452,1,1
40,21,11,2,2,0,1,4,0,0,0,1,0,0,0,3.52257158913636,1,1
35,20,7,2,0,0,1,4,0,0,0,1,0,0,0,3.4464393446710155,1,1
39,18,13,2,1,0,1,4,0,0,0,1,0,0,0,3.4613201402110083,1,1
36,20,8,2,0,0,1,4,0,0,0,1,0,0,0,3.4464393446710155,1,1
37,18,11,2,1,0,1,4,0,0,0,1,0,0,0,3.4613201402110083,1,1
39,20,11,2,1,0,1,4,0,0,0,1,0,0,0,3.4464393446710155,1,1
35,21,6,2,1,0,1,3,0,0,0,1,0,0,0,3.2368573034220742,0,1
37,24,5,2,0,0,1,3,0,0,0,1,0,0,0,3.5016291673878226,0,1
37,21,8,2,0,0,1,4,0,0,0,1,0,0,0,3.594465636961452,1,1
55,33,9,3,3,11,2,4,1,0,0,1,0,0,0,4.043801694853791,0,1
56,24,11,3,1,13,2,3,1,0,0,1,0,0,0,3.7720552088742005,0,1
146,34,70,11,5,3,3,3,1,0,1,1,0,0,0,4.116299605701696,1,1
38,29,1,2,2,6,1,3,0,0,0,1,0,0,0,4.099360305472399,0,1
32,24,1,2,1,4,1,3,0,0,0,0,0,0,0,3.7720552088742005,0,1
100,35,57,2,8,11,1,4,0,0,0,1,0,0,0,4.150292659616669,0,1
33,15,10,2,0,0,1,3,0,0,0,1,0,0,0,3.240223928941852,0,1
53,25,20,3,2,4,1,4,0,0,0,1,0,0,0,3.623465189601647,0,1
29,17,4,2,1,0,1,3,0,0,0,1,0,0,0,3.4992275471326924,0,1
76,20,20,5,0,2,3,4,1,0,1,1,0,0,0,3.4464393446710155,0,1
26,17,1,2,0,0,1,3,0,0,0,1,0,0,0,3.616874605956222,1,1
26,17,1,1,0,0,1,3,0,0,0,1,0,0,0,3.4104172527605194,0,1
35,17,10,2,0,0,1,3,0,0,0,1,0,0,0,3.4104172527605194,0,1
70,43,19,3,1,25,1,3,0,0,0,1,0,0,0,4.080350731889837,1,1
28,19,1,1,0,0,1,3,0,0,0,1,0,0,0,3.431623565847431,0,1
37,19,10,2,0,0,1,3,0,0,0,1,0,0,0,3.431623565847431,0,1
30,21,1,1,1,0,1,3,0,0,0,1,0,0,0,3.3320953986601696,0,1
39,21,10,2,1,0,1,3,0,0,0,1,0,0,0,3.3320953986601696,0,1
37,24,6,2,0,1,1,3,0,0,0,0,0,0,0,3.6053885422075336,0,1
24,16,0,2,0,0,1,2,0,0,0,1,0,0,0,3.0,0,1
29,22,0,1,1,0,1,2,0,0,0,0,0,0,0,3.629219686524097,0,1
32,18,6,1,0,0,1,3,0,0,0,1,0,0,0,3.7254805569978675,0,1
47,38,1,2,4,4,1,3,0,0,0,1,0,0,0,4.080439935111999,1,1
70,43,19,3,2,14,1,6,0,0,0,1,0,0,0,4.460921149950309,1,1
22,13,1,1,0,0,1,3,0,0,0,1,0,0,0,2.873140679513133,0,1
56,17,6,4,0,5,3,3,0,0,1,1,0,0,0,3.85216872360328,0,1
34,26,0,2,2,1,1,2,0,0,0,1,0,0,0,3.7633424882718507,1,1
31,23,0,2,2,0,1,2,0,0,0,1,0,0,0,3.5670402169265785,1,1
33,25,0,2,3,1,1,2,0,0,0,1,0,0,0,3.7834651896016473,1,1
33,25,0,2,1,0,1,2,0,0,0,1,0,0,0,3.6692750707107136,1,1
41,33,0,2,2,0,1,2,0,0,0,1,0,0,0,3.942438726128142,0,1
35,27,0,2,0,0,1,2,0,0,0,1,0,0,0,3.704349428956051,0,1
26,18,0,2,0,0,1,2,0,0,0,1,0,0,0,3.4613201402110083,0,1
43,15,20,2,0,0,1,4,0,0,0,1,0,0,0,3.3735572622751855,0,1
63,42,13,5,2,5,1,3,0,0,0,1,0,0,0,4.147920696433751,1,1
45,11,26,1,0,0,1,7,0,0,0,1,0,0,0,3.095795255000934,0,1
31,12,11,1,0,2,1,3,0,0,0,1,0,0,0,3.4182958340544896,0,1
50,22,17,3,0,0,2,4,1,0,0,1,0,0,0,3.6635327548042547,0,1
31,22,1,2,0,0,1,3,0,0,0,1,0,0,0,3.6635327548042547,0,1
29,20,1,2,0,0,1,3,0,0,0,1,0,0,0,3.5464393446710156,0,1
48,20,17,3,0,0,2,4,1,0,0,1,0,0,0,3.5464393446710156,0,1
34,10,16,2,0,1,1,3,0,0,0,1,0,0,0,2.8464393446710154,0,1
44,16,17,3,0,0,2,4,1,0,0,1,0,0,0,3.2806390622295662,0,1
25,16,1,2,0,0,1,3,0,0,0,1,0,0,0,3.2806390622295662,0,1
27,18,1,2,0,0,1,3,0,0,0,1,0,0,0,3.5724312513221195,0,1
46,18,17,3,0,0,2,4,1,0,0,1,0,0,0,3.5724312513221195,0,1
41,32,1,5,0,1,1,3,0,0,0,1,0,0,0,3.667837797403416,1,1
31,12,11,1,0,2,1,3,0,0,0,1,0,0,0,2.6258145836939115,0,1
30,11,11,1,0,4,1,3,0,0,0,1,0,0,0,3.095795255000934,0,1
52,24,17,3,0,0,2,4,1,0,0,1,0,0,0,3.688721875540867,0,1
33,24,1,2,0,0,1,3,0,0,0,1,0,0,0,3.688721875540867,0,1
37,18,11,1,0,1,1,3,0,0,0,1,0,0,0,3.3921472236645345,0,1
27,18,1,2,0,0,1,3,0,0,0,1,0,0,0,3.5032583347756456,0,1
30,12,10,1,0,0,1,4,0,0,0,1,0,0,0,3.2516291673878226,0,1
33,16,9,2,0,0,1,5,0,0,0,1,0,0,0,3.375,0,1
25,7,10,2,0,0,1,4,0,0,0,1,0,0,0,2.521640636343318,0,1
34,25,1,2,0,0,1,3,0,0,0,1,0,1,0,3.543465189601647,1,1
32,23,1,2,0,0,1,3,0,0,0,1,0,1,0,3.5342190211803404,1,1
70,43,19,3,1,20,1,3,0,0,0,1,0,0,0,4.109306836490687,1,1
31,22,1,2,2,0,1,3,0,0,0,1,0,0,0,3.6635327548042547,1,1
70,43,19,3,1,24,1,3,0,0,0,1,0,0,0,4.08267318468309,1,1
40,31,1,2,1,1,1,3,0,0,0,1,0,0,0,3.8890495359141695,1,1
70,43,19,3,1,26,1,3,0,0,0,1,0,0,0,4.184774568998513,1,1
30,21,1,1,0,0,1,3,0,0,0,1,0,0,0,3.463280517810811,0,1
51,39,4,2,1,1,1,3,0,0,0,1,0,0,0,3.738256156615136,0,1
138,30,47,5,5,28,3,7,2,0,0,1,0,0,0,3.6980685120588386,1,1
42,11,23,1,0,5,1,5,0,0,0,1,0,0,0,2.913977073182752,0,1
41,10,23,1,0,6,1,5,0,0,0,1,0,0,0,3.1219280948873624,0,1
44,13,23,1,0,5,1,5,0,0,0,1,0,0,0,2.873140679513133,0,1
42,11,23,1,0,6,1,5,0,0,0,1,0,0,0,3.2776134368191157,0,1
73,29,36,3,0,0,1,7,0,0,0,1,0,0,0,3.8538632199977876,0,1
24,16,0,2,0,0,1,2,0,0,0,1,0,0,0,3.327819531114783,0,1
24,16,0,2,0,0,1,2,0,0,0,1,0,0,0,3.0306390622295662,0,1
49,30,11,3,2,6,1,3,0,0,0,1,0,0,0,4.21506101220307,1,1
22,13,1,1,1,0,1,3,0,0,0,1,0,0,0,3.3927474104487847,0,1
18,10,0,1,0,0,1,2,0,0,0,1,0,0,0,2.6464393446710157,1,0
24,10,6,1,0,0,1,3,0,0,0,1,0,1,0,2.6464393446710157,1,0
26,10,8,1,0,0,1,3,0,0,0,1,0,1,0,2.6464393446710157,1,0
23,10,5,1,0,0,1,3,0,0,0,1,0,0,0,2.6464393446710157,1,0
34,10,8,1,0,4,2,3,1,0,0,1,0,0,0,2.6464393446710157,1,0
23,15,0,2,0,0,1,2,0,0,0,1,0,0,0,3.056564762130954,1,0
21,13,0,1,0,0,1,2,0,0,0,1,0,0,0,3.0269868333592873,1,0
27,13,6,1,0,0,1,3,0,0,0,1,0,1,0,3.0269868333592873,1,0
29,13,8,1,0,0,1,3,0,0,0,1,0,1,0,3.0269868333592873,1,0
26,13,5,1,0,0,1,3,0,0,0,1,0,0,0,3.0269868333592873,1,0
37,13,8,1,0,4,2,3,1,0,0,1,0,0,0,3.0269868333592873,1,0
26,18,0,2,0,0,1,2,0,0,0,1,0,0,0,3.3082708345352603,1,0
15,7,0,1,0,0,1,2,0,0,0,1,0,0,0,2.8073549220576037,1,0
21,7,6,1,0,0,1,3,0,0,0,1,0,1,0,2.8073549220576037,1,0
23,7,8,1,0,0,1,3,0,0,0,1,0,1,0,2.8073549220576037,1,0
20,7,5,1,0,0,1,3,0,0,0,1,0,0,0,2.8073549220576037,1,0
31,7,8,1,0,4,2,3,1,0,0,1,0,0,0,2.8073549220576037,1,0
20,12,0,2,0,0,1,2,0,0,0,1,0,0,0,2.7516291673878226,1,0
24,16,0,1,1,0,1,2,0,0,0,1,0,0,0,3.327819531114783,1,0
30,16,6,1,1,0,1,3,0,0,0,1,0,1,0,3.327819531114783,1,0
32,16,8,1,1,0,1,3,0,0,0,1,0,1,0,3.327819531114783,1,0
29,16,5,1,1,0,1,3,0,0,0,1,0,0,0,3.327819531114783,1,0
40,16,8,1,1,4,2,3,1,0,0,1,0,0,0,3.327819531114783,1,0
29,21,0,2,1,0,1,2,0,0,0,1,0,0,0,3.6897037321995474,1,0
20,12,0,1,0,0,1,2,0,0,0,1,0,0,0,3.0220552088742005,1,0
26,12,6,1,0,0,1,3,0,0,0,1,0,1,0,3.0220552088742005,1,0
28,12,8,1,0,0,1,3,0,0,0,1,0,1,0,3.0220552088742005,1,0
25,12,5,1,0,0,1,3,0,0,0,1,0,0,0,3.0220552088742005,1,0
35,12,8,1,0,3,2,3,1,0,0,1,0,0,0,3.0220552088742005,1,0
25,17,0,2,0,0,1,2,0,0,0,1,0,0,0,3.3371753411230767,1,0
22,14,0,1,0,0,1,2,0,0,0,1,0,0,0,3.3248629576173565,1,0
28,14,6,1,0,0,1,3,0,0,0,1,0,1,0,3.3248629576173565,1,0
30,14,8,1,0,0,1,3,0,0,0,1,0,1,0,3.3248629576173565,1,0
27,14,5,1,0,0,1,3,0,0,0,1,0,0,0,3.3248629576173565,1,0
38,14,8,1,0,4,2,3,1,0,0,1,0,0,0,3.3248629576173565,1,0
27,19,0,2,0,0,1,2,0,0,0,1,0,0,0,3.3660913291191923,1,0
22,14,0,1,0,0,1,2,0,0,0,1,0,0,0,3.3787834934861753,1,0
28,14,6,1,0,0,1,3,0,0,0,1,0,1,0,3.3787834934861753,1,0
30,14,8,1,0,0,1,3,0,0,0,1,0,1,0,3.3787834934861753,1,0
27,14,5,1,0,0,1,3,0,0,0,1,0,0,0,3.3787834934861753,1,0
38,14,8,1,0,4,2,3,1,0,0,1,0,0,0,3.3787834934861753,1,0
27,19,0,2,0,0,1,2,0,0,0,1,0,0,0,3.471354487013929,1,0
17,9,0,1,0,0,1,2,0,0,0,1,0,0,0,2.94770277922009,1,0
23,9,6,1,0,0,1,3,0,0,0,1,0,1,0,2.94770277922009,1,0
25,9,8,1,0,0,1,3,0,0,0,1,0,1,0,2.94770277922009,1,0
22,9,5,1,0,0,1,3,0,0,0,1,0,0,0,2.94770277922009,1,0
33,9,8,1,0,4,2,3,1,0,0,1,0,0,0,2.94770277922009,1,0
22,14,0,2,0,0,1,2,0,0,0,1,0,0,0,3.0930692077718898,1,0
19,11,0,1,0,0,1,2,0,0,0,1,0,0,0,3.095795255000934,1,0
25,11,6,1,0,0,1,3,0,0,0,1,0,1,0,3.095795255000934,1,0
27,11,8,1,0,0,1,3,0,0,0,1,0,1,0,3.095795255000934,1,0
24,11,5,1,0,0,1,3,0,0,0,1,0,0,0,3.095795255000934,1,0
34,11,8,1,0,3,2,3,1,0,0,1,0,0,0,3.095795255000934,1,0
24,16,0,2,0,0,1,2,0,0,0,1,0,0,0,3.5,1,0
21,13,0,1,0,0,1,2,0,0,0,1,0,0,0,3.0269868333592873,1,0
27,13,6,1,0,0,1,3,0,0,0,1,0,1,0,3.0269868333592873,1,0
29,13,8,1,0,0,1,3,0,0,0,1,0,1,0,3.0269868333592873,1,0
26,13,5,1,0,0,1,3,0,0,0,1,0,0,0,3.0269868333592873,1,0
37,13,8,1,0,4,2,3,1,0,0,1,0,0,0,3.0269868333592873,1,0
26,18,0,2,0,0,1,2,0,0,0,1,0,0,0,3.2390979179887864,1,0
15,7,0,1,0,0,1,2,0,0,0,1,0,0,0,2.8073549220576037,1,0
21,7,6,1,0,0,1,3,0,0,0,1,0,1,0,2.8073549220576037,1,0
23,7,8,1,0,0,1,3,0,0,0,1,0,1,0,2.8073549220576037,1,0
20,7,5,1,0,0,1,3,0,0,0,1,0,0,0,2.8073549220576037,1,0
31,7,8,1,0,4,2,3,1,0,0,1,0,0,0,2.8073549220576037,1,0
20,12,0,2,0,0,1,2,0,0,0,1,0,0,0,3.4182958340544896,1,0
21,13,0,1,0,0,1,2,0,0,0,1,0,0,0,3.3927474104487847,1,0
27,13,6,1,0,0,1,3,0,0,0,1,0,1,0,3.3927474104487847,1,0
29,13,8,1,0,0,1,3,0,0,0,1,0,1,0,3.3927474104487847,1,0
26,13,5,1,0,0,1,3,0,0,0,1,0,0,0,3.3927474104487847,1,0
37,13,8,1,0,4,2,3,1,0,0,1,0,0,0,3.3927474104487847,1,0
26,18,0,2,0,0,1,2,0,0,0,1,0,0,0,3.4193819456463714,1,0
19,11,0,1,0,0,1,2,0,0,0,1,0,0,0,3.095795255000934,1,0
25,11,6,1,0,0,1,3,0,0,0,1,0,1,0,3.095795255000934,1,0
27,11,8,1,0,0,1,3,0,0,0,1,0,1,0,3.095795255000934,1,0
24,11,5,1,0,0,1,3,0,0,0,1,0,0,0,3.095795255000934,1,0
35,11,8,1,0,4,2,3,1,0,0,1,0,0,0,3.095795255000934,1,0
24,16,0,2,0,0,1,2,0,0,0,1,0,0,0,3.25,1,0
